Word;DocNumber;Weight
THE;130;0.03861538950291953
THE;131;0.05263887305924293
THE;133;0.0734414183536834
THE;134;0.025821133944723296
THE;135;0.03448753752157296
THE;136;0.0571507764643209
THE;137;0.04781314960105588
THE;138;0.052917385615111945
THE;139;0.015330143901373631
THE;140;0.012040191670854123
THE;141;0.03682395390742326
THE;142;0.08118008020500128
THE;143;0.010878954910720984
THE;144;0.051899743584052103
THE;145;0.0621204092003488
THE;146;0.05164226788944659
THE;147;0.043560043036829955
THE;148;0.03375045854192179
THE;149;0.03623690536687014
THE;150;0.04105659228758685
THE;152;0.01831755655907721
THE;153;0.05814759233288464
THE;154;0.049267910745104226
THE;155;0.013607327729600216
THE;156;0.04843286141044144
THE;157;0.04762564705360075
THE;158;0.028015086502118088
THE;159;0.03217949125243294
THE;160;0.040436870139849694
THE;161;0.03133266253526365
THE;162;0.07143847058040113
THE;163;0.04062851407416178
THE;164;0.0255137394930004
THE;165;0.06494406416400103
THE;166;0.025821133944723296
THE;167;0.01171122468531166
THE;169;0.04521422188632983
THE;170;0.02267887954933369
THE;171;0.030399349183149415
THE;172;0.06402504438809535
THE;173;0.03887807922742918
THE;174;0.04951181129334732
THE;175;0.049840793428186835
THE;176;0.06945406861983443
THE;177;0.033117171792238935
THE;178;0.03210717778894433
THE;179;0.05575685508714234
THE;180;0.032262535100826314
THE;181;0.027689329682326017
THE;182;0.013478956713283231
THE;183;0.03210717778894433
THE;184;0.08404525950635426
THE;185;0.031183459380333824
THE;186;0.049840793428186835
THE;187;0.006003232821882447
THE;188;0.04202262975317713
THE;189;0.05761166982290413
THE;190;0.0571507764643209
THE;192;0.06803663864800107
THE;193;0.019203889940968045
THE;194;0.04181764131535676
THE;195;0.04572062117145672
THE;196;0.04430292749172163
THE;197;0.04733874556532605
THE;198;0.032971601806338985
THE;199;0.06397474977349354
THE;200;0.03571923529020057
THE;201;0.041846802850444176
THE;202;0.052767052133250836
THE;203;0.04341564510411118
THE;204;0.01661359780939561
THE;205;0.01879959752115819
THE;206;0.04141360613356587
THE;207;0.05013226005642184
THE;208;0.0488789535550113
THE;209;0.069827076507159
THE;210;0.030399349183149415
THE;211;0.020607251128961866
THE;212;0.023812823526800374
THE;213;0.0381005176428806
THE;214;0.03608003564666724
THE;215;0.07604740416623346
THE;216;0.0446490441127507
THE;217;0.0621204092003488
THE;218;0.057923084254379295
THE;219;0.05335653404345312
THE;220;0.055426399588242255
THE;221;0.017424017214731982
THE;223;0.06236691876066765
THE;224;0.019734384138232353
THE;225;0.03018526925932442
THE;226;0.03401831932400053
THE;227;0.02678942646765042
THE;228;0.020706803066782936
THE;229;0.010505657438294283
THE;230;0.02421643070522072
THE;231;0.024080383341708245
THE;232;0.03861538950291953
THE;233;0.05495266967723164
THE;234;0.028252502489424177
THE;235;0.04269231309585725
THE;236;0.07327022623630884
THE;237;0.0571507764643209
THE;238;0.04403741337148014
THE;239;0.05412005347000085
THE;240;0.0155301023000872
THE;241;0.05864352062570242
THE;242;0.03289929566202683
THE;243;0.03759919504231638
THE;244;0.02597762566560041
THE;245;0.04329604277600068
THE;246;0.03591878409070448
THE;247;0.05313605249781902
THE;248;0.041142574679812166
THE;249;0.02304466792916165
THE;250;0.03475385055262758
THE;251;0.05000692940628079
THE;252;0.017009159662000266
THE;253;0.034567001893742476
THE;254;0.045460844914800715
THE;255;0.02952002916545501
THE;256;0.06645439123758244
THE;257;0.04969632736027904
THE;258;0.050450897302543166
THE;259;0.02812538211826816
THE;260;0.04153399452348903
THE;261;0.055873664141095854
THE;262;0.05227205164419594
THE;263;0.0421776948076169
THE;264;0.04826923687864941
THE;265;0.03925190691230831
THE;266;0.020857947614715655
THE;267;0.03338246288803791
THE;268;0.06296271983357388
THE;269;0.030079356033853106
THE;270;0.05552212739409414
THE;271;0.04673544804325307
THE;272;0.029944269105557357
THE;273;0.0510274789860008
THE;274;0.02506613002821092
THE;275;0.024080383341708245
THE;276;0.055426399588242255
THE;277;0.07564073355571883
THE;278;0.07115385515976207
THE;279;0.027609070755710577
THE;281;0.047802694068669896
THE;283;0.06739478356641616
THE;284;0.03571923529020057
THE;285;0.0571507764643209
THE;286;0.03617137750906386
THE;287;0.028386147250490514
THE;288;0.042378753734136264
THE;289;0.02421643070522072
THE;290;0.06275000794224424
THE;291;0.033337952937520524
THE;292;0.05425706626359579
THE;293;0.03720753676062559
THE;294;0.054429310918400864
THE;295;0.02394585606046965
THE;296;0.013607327729600216
THE;297;0.05740591385925091
THE;299;0.04082198318880064
THE;300;0.04762564705360075
THE;301;0.039144367441315685
THE;302;0.04559902377472412
THE;303;0.03448753752157296
THE;304;0.045437896482233925
THE;305;0.0597943145827146
THE;306;0.0429135688998876
THE;307;0.03322719561879122
THE;308;0.03356169758810791
THE;309;0.0585561234265583
THE;310;0.04625512483623095
THE;311;0.0381005176428806
THE;312;0.02090882065767838
THE;313;0.030399349183149415
THE;314;0.053770891834710524
THE;315;0.03706713096152889
THE;316;0.023812823526800374
THE;317;0.038270609239500604
THE;318;0.01661359780939561
THE;319;0.05669719887333422
THE;320;0.06079869836629883
THE;321;0.0310602046001744
THE;322;0.03322719561879122
THE;323;0.03513367405593498
THE;324;0.04257922087573577
THE;325;0.0720651238311064
THE;326;0.048083585967577676
THE;327;0.061232974783200965
THE;328;0.07937607842266792
THE;330;0.057923084254379295
THE;331;0.06653583044253046
THE;332;0.040656040167707956
THE;333;0.08604633711364841
THE;334;0.02629636953879796
THE;335;0.023655122708742097
THE;336;0.032472032082000515
THE;337;0.03608003564666724
THE;339;0.04373783913085783
THE;340;0.02976602940850047
THE;341;0.06828677334891284
THE;342;0.07470689733898157
THE;343;0.048708048123000766
THE;344;0.02747633483861582
THE;345;0.08255112155957463
THE;346;0.02747633483861582
THE;347;0.03233840232034619
THE;348;0.0734414183536834
THE;349;0.042299094422605925
THE;350;0.044253919828567065
THE;351;0.026656145738955642
THE;352;0.0365014083257524
THE;353;0.03175043136906717
THE;354;0.07264929211566216
THE;355;0.07374293737331729
THE;356;0.07224115002512473
THE;357;0.04961004901416745
THE;358;0.04098928639859081
THE;359;0.07642254992321981
THE;360;0.05585724037150706
THE;361;0.0585561234265583
THE;362;0.048083585967577676
THE;363;0.03925190691230831
THE;364;0.025332790985957847
THE;365;0.04202262975317713
THE;366;0.03284527383006948
THE;367;0.0626653250705273
THE;368;0.06494406416400103
THE;369;0.0512716296031587
THE;370;0.03304982624716066
THE;371;0.05953205881700094
THE;372;0.06069935408792253
THE;373;0.055279768901500874
THE;374;0.0088743441714784
THE;375;0.02108884740380845
THE;376;0.019307694751459766
THE;377;0.05348334695858907
THE;378;0.0621204092003488
THE;379;0.019483219249200306
THE;380;0.02342244937062332
THE;381;0.06913400378748495
THE;382;0.03571923529020057
THE;383;0.043900736110861024
THE;384;0.03571923529020057
THE;385;0.02232452205637535
THE;386;0.07143847058040113
THE;387;0.03623690536687014
THE;388;0.0510274789860008
THE;389;0.05042715570381256
THE;391;0.0585561234265583
THE;392;0.030238506065778253
THE;393;0.026741673479294535
THE;394;0.030726223905548872
THE;395;0.05357885293530084
THE;396;0.020706803066782936
THE;397;0.03968803921133396
THE;398;0.03160994273469076
THE;399;0.02041099159440032
THE;400;0.04568739397583793
THE;401;0.053312291477911285
THE;402;0.0571507764643209
THE;403;0.018555446904000295
THE;404;0.052917385615111945
THE;405;0.053823505231809066
THE;406;0.03720753676062559
THE;407;0.03536557949524809
THE;408;0.023551144147384986
THE;409;0.04535775909866738
THE;410;0.05735935594046806
THE;411;0.05783114285080091
THE;412;0.0465903069002616
THE;413;0.03925190691230831
THE;414;0.032472032082000515
THE;415;0.06294138377127853
THE;416;0.009042844377265965
THE;417;0.0465903069002616
THE;418;0.007681555976387218
THE;419;0.05195525133120082
THE;420;0.052917385615111945
THE;421;0.008404525950635426
THE;422;0.024978486216923473
THE;423;0.03784819633398735
THE;424;0.030660287802747262
THE;425;0.043560043036829955
THE;426;0.05227205164419594
THE;427;0.021981067870892657
THE;428;0.0460893358583233
THE;429;0.032035188601076736
THE;430;0.0424386953942977
THE;431;0.03475385055262758
THE;432;0.0571507764643209
THE;433;0.05761166982290413
THE;434;0.07143847058040113
THE;435;0.04148040227249098
THE;436;0.04082198318880064
THE;437;0.030868474942148633
THE;438;0.02597762566560041
THE;439;0.01171122468531166
THE;440;0.04036071784203454
THE;441;0.04936804877507395
THE;442;0.04638861726000073
THE;443;0.04418874468890791
THE;444;0.042378753734136264
THE;445;0.049840793428186835
THE;446;0.026458692807555972
THE;447;0.052917385615111945
THE;448;0.06024931253768769
THE;449;0.02164802138800034
THE;450;0.04396213574178531
THE;451;0.05368208771937657
THE;452;0.07143847058040113
THE;453;0.07592494457820409
THE;454;0.02857538823216045
THE;455;0.010061756419774807
THE;456;0.011162261028187676
THE;457;0.03276994063321153
THE;458;0.01850737579803138
THE;459;0.03401831932400053
THE;460;0.01635995509474835
THE;461;0.05953205881700094
THE;462;0.06272646197303514
THE;463;0.07901029004283996
THE;464;0.0310602046001744
THE;465;0.0757680748580012
THE;466;0.02342244937062332
THE;467;0.03594388456875529
THE;468;0.02976602940850047
THE;469;0.05176700766695734
THE;470;0.06667590587504105
THE;471;0.02621595250656922
THE;472;0.023551144147384986
THE;473;0.017971942284377644
THE;474;0.04762564705360075
THE;475;0.0302705383815259
THE;476;0.03001616410941224
THE;477;0.012988812832800204
THE;478;0.04373783913085783
THE;479;0.04121450225792373
THE;480;0.06378434873250101
THE;481;0.05357885293530084
THE;482;0.047916047340512954
THE;483;0.05042715570381256
THE;484;0.05929675423669659
THE;485;0.06494406416400103
THE;486;0.0431094219019662
THE;487;0.02621595250656922
THE;488;0.026957913426566463
THE;489;0.02521357785190628
THE;490;0.02976602940850047
THE;491;0.06024931253768769
THE;492;0.03571923529020057
THE;494;0.03735344866949079
THE;495;0.0446490441127507
THE;496;0.05735935594046806
THE;497;0.03175043136906717
THE;498;0.07234275501812772
THE;499;0.034848034429463964
THE;500;0.05030878209887404
THE;501;0.03695093305882817
THE;502;0.06079869836629883
THE;503;0.04329604277600068
THE;504;0.040436870139849694
THE;505;0.049840793428186835
THE;506;0.014883014704250234
THE;507;0.04592473108740072
THE;508;0.028106939244747987
THE;509;0.04082198318880064
THE;510;0.04762564705360075
THE;511;0.066557581286088
THE;513;0.077650511500436
THE;514;0.0571507764643209
THE;515;0.049840793428186835
THE;516;0.07813582719731373
THE;517;0.04794528226872559
THE;518;0.03896643849840061
THE;519;0.0247763481781738
THE;520;0.03861538950291953
THE;521;0.03819037735430249
THE;522;0.0510274789860008
THE;523;0.02927806171327915
THE;524;0.06839853566208619
THE;525;0.03151697231488285
THE;526;0.022094372344453956
THE;527;0.02521357785190628
THE;528;0.03968803921133396
THE;529;0.07143847058040113
THE;530;0.011294619854608872
THE;531;0.06232886694934326
THE;532;0.041749755534000656
THE;533;0.036871468686658644
THE;534;0.061232974783200965
THE;535;0.04488280874161327
THE;536;0.04969632736027904
THE;537;0.07441507352125118
THE;538;0.05062568781288269
THE;539;0.0327199101894967
THE;540;0.029459163125938607
THE;541;0.04227128436710126
THE;542;0.035178034755500555
THE;543;0.015119253032889126
THE;544;0.06697356616912606
THE;545;0.04945740270950848
THE;546;0.06397474977349354
THE;547;0.049267910745104226
THE;548;0.049267910745104226
THE;549;0.07306207218450116
THE;550;0.0496483579323251
THE;552;0.0803154402974924
THE;553;0.016384970316605765
THE;554;0.05639879256347457
THE;555;0.04511903405077966
THE;556;0.02255951702538983
THE;557;0.05761166982290413
THE;559;0.049348943493040254
THE;560;0.04684489874124664
THE;561;0.00821131845751737
THE;562;0.02597762566560041
THE;563;0.05345735893771513
THE;564;0.0310602046001744
THE;565;0.0446490441127507
THE;566;0.08164396637760128
THE;567;0.06337283680519455
THE;568;0.05313605249781902
THE;569;0.07043229493842364
THE;570;0.02506613002821092
THE;571;0.04430292749172163
THE;572;0.026319436529621466
THE;573;0.029642518913029513
THE;574;0.0232951534501308
THE;575;0.018555446904000295
THE;576;0.06350086273813434
THE;577;0.03987263474254946
THE;578;0.0430352232412055
THE;579;0.02232452205637535
THE;580;0.0460893358583233
THE;581;0.026705970310430326
THE;582;0.03968803921133396
THE;583;0.05658492719239693
THE;584;0.07240385531797412
THE;585;0.05236327686521548
THE;586;0.06954187401631969
THE;587;0.023194308630000365
THE;588;0.051899743584052103
THE;589;0.02618163843260774
THE;590;0.11316985438479386
THE;591;0.03682395390742326
THE;592;0.05808005738243994
THE;593;0.07216007129333447
THE;594;0.030399349183149415
THE;596;0.03322719561879122
THE;597;0.00992200980283349
THE;598;0.01808568875453193
THE;599;0.034567001893742476
THE;600;0.035278257076741294
THE;601;0.04059004010250064
THE;602;0.03937553496557542
THE;603;0.02421643070522072
THE;604;0.024633955372552113
THE;605;0.052090551464875824
THE;606;0.01316838167380666
THE;607;0.02429879951714324
THE;608;0.02961180127685021
THE;609;0.013478956713283231
THE;610;0.04492985571094411
THE;611;0.004762564705360075
THE;612;0.03638070261038946
THE;613;0.02597762566560041
THE;614;0.009158778279538605
THE;615;0.048986379826560775
THE;616;0.0510274789860008
THE;617;0.03182902154572327
THE;618;0.032971601806338985
THE;619;0.01831755655907721
THE;621;0.049267910745104226
THE;622;0.06008843319846823
THE;623;0.0489304593016446
THE;624;0.011522333964580826
THE;625;0.048708048123000766
THE;626;0.06037053851864884
THE;627;0.0446490441127507
THE;628;0.05814759233288464
THE;629;0.0127568697465002
THE;630;0.036871468686658644
THE;631;0.03338246288803791
THE;632;0.04843286141044144
THE;633;0.08291965335225131
THE;634;0.03632464605783108
THE;635;0.03571923529020057
THE;636;0.03571923529020057
THE;637;0.07390186611765634
THE;638;0.032472032082000515
THE;639;0.08541556265047962
THE;640;0.04684489874124664
THE;641;0.05495266967723164
THE;642;0.04684489874124664
THE;643;0.057923084254379295
THE;644;0.07370635853533448
THE;645;0.06858093175718508
THE;646;0.04673544804325307
THE;647;0.05037328053746233
THE;648;0.02597762566560041
THE;649;0.04252289915500067
THE;650;0.01808568875453193
THE;651;0.0255137394930004
THE;652;0.042248557870129703
THE;653;0.07143847058040113
THE;654;0.02521357785190628
THE;655;0.02267887954933369
THE;656;0.03968803921133396
THE;658;0.054171352098882374
THE;659;0.048708048123000766
THE;660;0.025100003176897694
THE;661;0.060420597008299465
THE;662;0.029459163125938607
THE;663;0.02232452205637535
THE;664;0.05176700766695734
THE;665;0.04535775909866738
THE;666;0.00992200980283349
THE;667;0.044813800733092955
THE;668;0.029158559420571887
THE;669;0.03552189144881824
THE;670;0.05357885293530084
THE;671;0.04969632736027904
THE;672;0.014287694116080225
THE;673;0.05590836828031393
THE;674;0.058716551161973524
THE;675;0.05810784688357986
THE;676;0.03759919504231638
THE;677;0.011047186172226978
THE;678;0.015418374945410316
THE;679;0.012988812832800204
THE;680;0.042299094422605925
THE;681;0.029459163125938607
THE;682;0.04762564705360075
THE;683;0.05435535805030521
THE;684;0.02597762566560041
THE;685;0.024080383341708245
THE;686;0.05176700766695734
THE;687;0.04202262975317713
THE;688;0.04907986528424505
THE;689;0.06378434873250101
THE;690;0.023812823526800374
THE;691;0.028292463596198466
THE;692;0.032472032082000515
THE;693;0.06091652530111724
THE;694;0.046954863292282434
THE;695;0.012643977093876305
THE;696;0.04362654691932893
THE;697;0.07850381382461662
THE;698;0.05195525133120082
THE;699;0.0571507764643209
THE;701;0.04202262975317713
THE;702;0.03640176844861204
THE;703;0.026656145738955642
THE;704;0.039323928759853834
THE;705;0.04202262975317713
THE;706;0.044253919828567065
THE;707;0.02506613002821092
THE;708;0.0465903069002616
THE;709;0.04202262975317713
THE;710;0.02562815088086139
THE;711;0.06553988126642306
THE;713;0.07937607842266792
THE;714;0.04148040227249098
THE;715;0.06421435557788865
THE;716;0.05164226788944659
THE;717;0.034678869213786954
THE;718;0.02857538823216045
THE;719;0.055235930861134895
THE;720;0.019307694751459766
THE;721;0.05319886107051147
THE;722;0.012460198357046709
THE;723;0.0460893358583233
THE;724;0.017424017214731982
THE;725;0.017595682408965797
THE;726;0.03130769627029532
THE;727;0.06397474977349354
THE;728;0.032472032082000515
THE;730;0.05669719887333422
THE;731;0.06913400378748495
THE;732;0.03663511311815442
THE;733;0.07065343244215495
THE;734;0.03941432859608338
THE;736;0.039144367441315685
THE;737;0.048708048123000766
THE;738;0.026361059254760563
THE;739;0.032657586551040514
THE;740;0.052174163907034526
THE;741;0.04202262975317713
THE;742;0.035229930697184116
THE;743;0.032472032082000515
THE;744;0.06534006455524494
THE;745;0.06697356616912606
THE;746;0.05868160083390092
THE;747;0.01808568875453193
THE;748;0.04600204544950073
THE;749;0.029158559420571887
THE;750;0.04559902377472412
THE;751;0.015993687443373386
THE;752;0.07234275501812772
THE;753;0.008404525950635426
THE;754;0.059916136615820306
THE;755;0.034567001893742476
THE;756;0.021981067870892657
THE;757;0.01373816741930791
THE;758;0.023812823526800374
THE;759;0.019572183720657842
THE;760;0.04684489874124664
THE;761;0.04032816887603289
THE;762;0.04592473108740072
THE;763;0.04373783913085783
THE;764;0.028015086502118088
THE;765;0.03401831932400053
THE;766;0.05069826944415564
THE;767;0.04859759903428648
THE;768;0.0155301023000872
THE;769;0.05495266967723164
THE;770;0.052917385615111945
THE;771;0.06340692655065189
THE;772;0.02976602940850047
THE;773;0.05448696908674663
THE;774;0.03663511311815442
THE;775;0.039144367441315685
THE;776;0.0608668583420458
THE;777;0.06411144795677023
THE;778;0.03861538950291953
THE;779;0.013311516257217602
THE;780;0.04329604277600068
THE;781;0.007364790781484652
THE;782;0.03523870746118441
THE;783;0.03759919504231638
THE;784;0.05814759233288464
THE;785;0.04257922087573577
THE;786;0.05953205881700094
THE;787;0.052917385615111945
THE;788;0.06173694988429727
THE;789;0.04559902377472412
THE;790;0.03348678308456303
THE;791;0.09042844377265966
THE;792;0.0892980882255014
THE;793;0.05227205164419594
THE;794;0.058021092857178574
THE;795;0.05686644424310537
THE;796;0.05814759233288464
THE;797;0.03151697231488285
THE;798;0.03586868815752358
THE;799;0.06494406416400103
THE;800;0.02018035892101727
THE;801;0.03338246288803791
THE;802;0.015875215684533584
THE;803;0.023812823526800374
THE;804;0.024262122083909817
THE;805;0.05920315241469706
THE;806;0.027214655459200432
THE;807;0.043150754041853034
THE;808;0.010990533935446328
THE;809;0.04396213574178531
THE;810;0.0460893358583233
THE;811;0.04783826154937575
THE;812;0.03663511311815442
THE;813;0.020706803066782936
THE;814;0.04059004010250064
THE;815;0.04032816887603289
THE;816;0.02566651637619202
THE;817;0.0489304593016446
THE;818;0.04826923687864941
THE;819;0.0310602046001744
THE;820;0.0310602046001744
THE;821;0.05227205164419594
THE;822;0.03759919504231638
THE;823;0.04386572754936911
THE;824;0.030726223905548872
THE;825;0.02857538823216045
THE;826;0.05495266967723164
THE;827;0.03401831932400053
THE;828;0.021011314876588565
THE;829;0.026458692807555972
THE;830;0.02857538823216045
THE;831;0.0719524164119148
THE;832;0.0446490441127507
THE;834;0.02164802138800034
THE;835;0.05214486903678914
THE;836;0.008712008607365991
THE;837;0.03711089380800059
THE;838;0.07143847058040113
THE;840;0.0621204092003488
THE;841;0.05341194062086065
THE;842;0.04344231319078447
THE;843;0.05263887305924293
THE;844;0.04816076668341649
THE;845;0.04843286141044144
THE;846;0.06079869836629883
THE;847;0.028961542127189648
THE;848;0.025332790985957847
THE;849;0.029944269105557357
THE;850;0.015700762764923326
THE;851;0.02164802138800034
THE;852;0.042378753734136264
THE;853;0.024354024061500383
THE;854;0.04329604277600068
THE;855;0.08696857288048833
THE;856;0.05545452054186389
THE;857;0.026957913426566463
THE;858;0.06260072164261954
THE;859;0.046998993802895475
THE;860;0.05904005833091002
THE;861;0.0190502588214403
THE;862;0.039323928759853834
THE;863;0.02421643070522072
THE;864;0.04095198950468854
THE;865;0.04942284128203851
THE;866;0.0489304593016446
THE;867;0.021261449577500334
THE;868;0.032472032082000515
THE;869;0.04418874468890791
THE;870;0.030079356033853106
THE;871;0.04710228829476997
THE;872;0.07850381382461662
THE;873;0.04252289915500067
THE;874;0.054429310918400864
THE;875;0.025129110254412456
THE;876;0.04362654691932893
THE;877;0.052917385615111945
THE;878;0.03720753676062559
THE;879;0.04525513973419076
THE;880;0.05904005833091002
THE;881;0.032472032082000515
THE;882;0.040133972236180405
THE;884;0.03925190691230831
THE;885;0.0310602046001744
THE;886;0.08722138849932695
THE;887;0.026856567887368843
THE;888;0.049267910745104226
THE;889;0.06397474977349354
THE;890;0.024319479346519533
THE;891;0.0734414183536834
THE;892;0.01661359780939561
THE;895;0.057303586027059726
THE;896;0.02857538823216045
THE;897;0.034848034429463964
THE;898;0.03644819927571486
THE;899;0.03375045854192179
THE;900;0.030399349183149415
THE;901;0.0632528124930635
THE;902;0.030836749890820633
THE;903;0.09237733264707043
THE;904;0.007003771625529522
THE;905;0.034969880703692856
THE;906;0.02976602940850047
THE;907;0.014883014704250234
THE;909;0.048550416899301736
THE;910;0.039144367441315685
THE;911;0.05259273907759592
THE;912;0.05313605249781902
THE;913;0.02588350383347867
THE;914;0.015993687443373386
THE;915;0.057923084254379295
THE;916;0.043560043036829955
THE;917;0.03663511311815442
THE;918;0.011522333964580826
THE;919;0.01970716429804169
THE;920;0.03542403499854602
THE;921;0.04202262975317713
THE;922;0.05761166982290413
THE;923;0.007850381382461663
THE;924;0.02774309537102956
THE;925;0.03759919504231638
THE;926;0.03571923529020057
THE;927;0.03434541854826977
THE;928;0.03210717778894433
THE;929;0.04264983318232903
THE;930;0.04098928639859081
THE;931;0.03617137750906386
THE;933;0.042863082348240676
THE;934;0.0510274789860008
THE;935;0.01808568875453193
THE;936;0.01879959752115819
THE;937;0.05227205164419594
THE;938;0.14287694116080227
THE;940;0.05495266967723164
THE;941;0.0626653250705273
THE;942;0.02304466792916165
THE;943;0.03817322855441282
THE;944;0.05953205881700094
THE;945;0.04669181083686348
THE;946;0.029560746447062535
THE;947;0.05227205164419594
THE;948;0.017424017214731982
THE;949;0.045842868821647786
THE;950;0.06109869194376412
THE;951;0.04202262975317713
THE;952;0.019307694751459766
THE;953;0.027128533131797895
THE;954;0.0571507764643209
THE;955;0.04732516978512378
THE;956;0.022432369989014846
THE;957;0.06858093175718508
THE;958;0.02747633483861582
THE;959;0.033817027493681005
THE;960;0.04762564705360075
THE;961;0.02562815088086139
THE;962;0.04961004901416745
THE;963;0.03228857427362763
THE;964;0.052528287191471415
THE;965;0.010662458295582258
THE;966;0.05581130514093838
THE;967;0.02812538211826816
THE;968;0.054718828529668945
THE;969;0.05406154530408734
THE;970;0.04579389139769303
THE;971;0.01771201749927301
THE;972;0.04579389139769303
THE;973;0.02961180127685021
THE;975;0.07209386939306536
THE;976;0.04993011384651691
THE;977;0.049267910745104226
THE;978;0.04049144081480226
THE;979;0.04826923687864941
THE;980;0.03151697231488285
THE;981;0.053823505231809066
THE;982;0.03401831932400053
THE;983;0.019203889940968045
THE;984;0.04153399452348903
THE;985;0.054429310918400864
THE;986;0.05030878209887404
THE;987;0.058716551161973524
THE;988;0.04247692845321148
THE;989;0.04729376101141538
THE;990;0.02515439104943702
THE;991;0.0510274789860008
THE;992;0.04121450225792373
THE;993;0.027014547698471014
THE;994;0.02304466792916165
THE;995;0.04105659228758685
THE;996;0.03284527383006948
THE;997;0.02774309537102956
THE;998;0.03175043136906717
THE;999;0.05357885293530084
THE;1000;0.026548080283257176
THE;1001;0.04202262975317713
THE;1002;0.05164226788944659
THE;1003;0.026540608265164505
THE;1004;0.016743391542281515
THE;1005;0.024275208449650868
THE;1006;0.018475466529414085
THE;1008;0.03434541854826977
THE;1009;0.01373816741930791
THE;1010;0.021011314876588565
THE;1011;0.032971601806338985
THE;1012;0.04373783913085783
THE;1013;0.02342244937062332
THE;1014;0.0310602046001744
THE;1016;0.04781314960105588
THE;1017;0.034848034429463964
THE;1019;0.03401831932400053
THE;1020;0.02429879951714324
THE;1021;0.052528287191471415
THE;1022;0.08792427148357063
THE;1024;0.049840793428186835
THE;1025;0.02976602940850047
THE;1026;0.034848034429463964
THE;1027;0.02812538211826816
THE;1028;0.07739167646210122
THE;1029;0.052090551464875824
THE;1030;0.04961004901416745
THE;1031;0.05062568781288269
THE;1032;0.0310602046001744
THE;1033;0.053312291477911285
THE;1034;0.049840793428186835
THE;1035;0.04386572754936911
THE;1036;0.0585561234265583
